mnist4x256_cw_tar6_ind4,mnist4x256_cw,0.11152186989784241,0.10260012030601501
mnist6x256_cw_tar6_ind4,mnist6x256_cw,0.1202687919139862,0.11545804023742676
mnist2x256_cw_tar7_ind4,mnist2x256_cw,0.10314911603927612,0.09489718675613401
mnist4x256_cw_tar7_ind4,mnist4x256_cw,0.09840166568756104,0.09643363237380981
mnist6x256_cw_tar7_ind4,mnist6x256_cw,0.10460570454597473,0.10251359045505523
mnist2x256_cw_tar8_ind4,mnist2x256_cw,0.11697213351726532,0.11463269084692002
mnist4x256_cw_tar8_ind4,mnist4x256_cw,0.11527572572231293,0.11066469669342041
mnist6x256_cw_tar8_ind4,mnist6x256_cw,0.11338832974433899,0.10658502995967864
mnist2x256_cw_tar9_ind4,mnist2x256_cw,0.068055659532547,0.06397231996059419
mnist4x256_cw_tar9_ind4,mnist4x256_cw,0.08667632937431335,0.08147574961185455
mnist6x256_cw_tar9_ind4,mnist6x256_cw,0.07834942638874054,0.0736484608054161
